Utbildningsområde,Utbildningsnamn,Län,Kommun,Antal kommuner,Flera kommuner,YH-poäng,Utbildningsanordnare,Ansökningsomgång,Diarienummer
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom multisjukdom hos äldre ,Blekinge,Karlskrona,1,False,210,Hermods AB Karlskrona,2020,MYH 2020/4566
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom psykiatri,Västerbotten,Skellefteå,1,False,200,Lernia Utbildning AB,2020,MYH 2020/5143
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inriktning palliativ vård,Blekinge,Karlskrona,1,False,210,Hermods AB Karlskrona,2020,MYH 2020/4565
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska med Neuropsykiatrikompetens,Uppsala,Uppsala,1,False,225,YrkesAkademin YH AB,2020,MYH 2020/5379
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Multisjuka Äldre,Östergötland,Linköping,1,False,200,KompetensUtvecklingsInstitutet Sverige AB,2020,MYH 2020/4065
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Multisjuka äldre ,Norrbotten,Piteå,1,False,200,MedLearn AB,2020,MYH 2020/4936
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Psykiatri,Flera kommuner,Flera kommuner,2,True,200,KompetensUtvecklingsInstitutet Sverige AB,2020,MYH 2020/5757
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska psykiatrisk verksamhet,Flera kommuner,Flera kommuner,2,True,220,Hermods AB Östersund,2020,MYH 2020/4485
Hälso- och sjukvård samt socialt arbete,Specialistutbildad undersköterska akutsjukvård,Flera kommuner,Flera kommuner,2,True,200,"Göteborgs Stad, Yrgo",2020,MYH 2020/5460
Hälso- och sjukvård samt socialt arbete,Specialistutbildad undersköterska inom demens,Skåne,Lund,1,False,200,Consensum YH Lund,2020,MYH 2020/5507
Hälso- och sjukvård samt socialt arbete,Specialistutbildad undersköterska inom psykisk ohälsa,Stockholm,Sollentuna,1,False,200,Consensum YH Sollentuna,2020,MYH 2020/4772
Hälso- och sjukvård samt socialt arbete,Specialistutbildad undersköterska/stödassistent inom välfärdsteknologi,Västra Götaland,Skövde,1,False,100,"Skövde kommun, Skövde Yrkeshögskola",2020,MYH 2020/5350
Hälso- och sjukvård samt socialt arbete,Stödpedagog,Blekinge,Karlskrona,1,False,200,Hermods AB Karlskrona,2020,MYH 2020/4563
Hälso- och sjukvård samt socialt arbete,Stödpedagog,Skåne,Landskrona,1,False,200,"Landskrona Stad, Yrkeshögskolan Landskrona",2020,MYH 2020/5423
Hälso- och sjukvård samt socialt arbete,Stödpedagog,Västerbotten,Skellefteå,1,False,200,Skellefteå kommun Vuxenutbildningen,2020,MYH 2020/3730
Hälso- och sjukvård samt socialt arbete,Stödpedagog,Västmanland,Arboga,1,False,200,"Arboga kommun, Vuxenutbildningen",2020,MYH 2020/5059
Hälso- och sjukvård samt socialt arbete,Stödpedagog,Västra Götaland,Borås,1,False,200,Borås Stad - Borås Yrkeshögskola,2020,MYH 2020/5494
Hälso- och sjukvård samt socialt arbete,Stödpedagog,Västra Götaland,Skövde,1,False,200,"Skövde kommun, Skövde Yrkeshögskola",2020,MYH 2020/5058
Hälso- och sjukvård samt socialt arbete,Stödpedagog ,Flera kommuner,Flera kommuner,2,True,200,KompetensUtvecklingsInstitutet Sverige AB,2020,MYH 2020/4378
Hälso- och sjukvård samt socialt arbete,Stödpedagog ,Skåne,Malmö,1,False,200,KompetensUtvecklingsInstitutet Sverige AB,2020,MYH 2020/4379
Hälso- och sjukvård samt socialt arbete,Stödpedagog inom funktionshinderområdet,Skåne,Simrishamn,1,False,200,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,2020,MYH 2020/4613
Hälso- och sjukvård samt socialt arbete,Stödpedagog inom funktionshinderområdet,Västra Götaland,Uddevalla,1,False,200,"Uddevalla kommun, Vuxenutbildningen",2020,MYH 2020/4314
Hälso- och sjukvård samt socialt arbete,Stödpedagog inom funktionshinderområdet,Östergötland,Söderköping,1,False,200,Östsvenska Yrkeshögskolan AB,2020,MYH 2020/4987
Hälso- och sjukvård samt socialt arbete,Tandsköterska,Kronoberg,Växjö,1,False,325,"Region Kronoberg, YH Region Kronoberg",2020,MYH 2020/4564
Hälso- och sjukvård samt socialt arbete,Tandsköterska,Skåne,Kristianstad,1,False,325,"Kristianstad kommun, Vuxenutbildningen",2020,MYH 2020/4983
Hälso- och sjukvård samt socialt arbete,Tandsköterska,Skåne,Lund,1,False,325,Plushögskolan AB - Vårdyrkeshögskolan,2020,MYH 2020/4440
Hälso- och sjukvård samt socialt arbete,Tandsköterska,Södermanland,Nyköping,1,False,325,Campus Nyköping,2020,MYH 2020/4776
Hälso- och sjukvård samt socialt arbete,Tandsköterska,Uppsala,Uppsala,1,False,325,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,2020,MYH 2020/5400
Hälso- och sjukvård samt socialt arbete,Tandsköterska,Värmland,Karlstad,1,False,325,Plushögskolan AB - Vårdyrkeshögskolan,2020,MYH 2020/4475
Hälso- och sjukvård samt socialt arbete,Tandsköterska,Västerbotten,Umeå,1,False,325,Umevux,2020,MYH 2020/5884
Hälso- och sjukvård samt socialt arbete,Tandsköterska ,Dalarna,Falun,1,False,325,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,2020,MYH 2020/4229
Hälso- och sjukvård samt socialt arbete,Tandsköterska ,Stockholm,Solna,1,False,325,Svensk vård och kompetensutveckling i Stockholm AB,2020,MYH 2020/5457
Hälso- och sjukvård samt socialt arbete,Välfärdstekniksamordnare,Stockholm,Solna,1,False,100,Nackademin AB,2020,MYH 2020/5360
Journalistik och information,Digital Marketing/Growth Manager,Stockholm,Solna,1,False,400,Nackademin AB,2020,MYH 2020/5281
Journalistik och information,Operativ digital kommunikatör,Flera kommuner,Flera kommuner,3,True,300,Lidköpings kommun Campus Lidköping,2020,MYH 2020/4590
Journalistik och information,Social media manager,Stockholm,Solna,1,False,310,Nackademin AB,2020,MYH 2020/5272
Journalistik och information,Teknikinformatör,Kronoberg,Växjö,1,False,230,EC Utbildning AB Växjö,2020,MYH 2020/5557
Journalistik och information,Teknikinformatör,Skåne,Malmö,1,False,220,Hermods AB Malmö,2020,MYH 2020/3803
Journalistik och information,Webbkommunikatör Sociala Medier,Västra Götaland,Göteborg,1,False,400,Medieinstitutet i Sverige AB,2020,MYH 2020/5713
Juridik,Dokumentcontroller / registrator,Stockholm,Botkyrka,1,False,200,"Botkyrka kommun, Xenter Botkyrka",2020,MYH 2020/4992
Juridik,Paralegal,Västra Götaland,Göteborg,1,False,400,"Göteborgs Stad, Yrgo",2020,MYH 2020/5404
Juridik,Paralegal - Juridisk handläggare,Västernorrland,Sundsvall,1,False,400,"Sundsvalls kommun, Vuxenutbildningen",2020,MYH 2020/5066
"Kultur, media och design",Digital Art Director och Copywriter,Västra Götaland,Borås,1,False,400,Borås Stad - Borås Yrkeshögskola,2020,MYH 2020/5767
"Kultur, media och design",Digital Content Designer,Stockholm,Stockholm,1,False,400,Medieinstitutet i Sverige AB,2020,MYH 2020/5769
"Kultur, media och design",Digital Content Designer GÖTEBORG,Västra Götaland,Göteborg,1,False,400,Medieinstitutet i Sverige AB,2020,MYH 2020/5774
"Kultur, media och design",Digital designer,Västra Götaland,Göteborg,1,False,400,"Göteborgs Stad, Yrgo",2020,MYH 2020/5514
"Kultur, media och design",Digital utbildningsproducent,Stockholm,Stockholm,1,False,215,Kunskap & Kompetens i Sverige AB,2020,MYH 2020/5516
"Kultur, media och design",Futuregames Spelartist,Flera kommuner,Flera kommuner,2,True,470,Changemaker Educations AB,2020,MYH 2020/5584
"Kultur, media och design",Futuregames Speldesigner,Norrbotten,Boden,1,False,450,Changemaker Educations AB,2020,MYH 2020/4846
"Kultur, media och design",Förpackningsutvecklare/-designer,Stockholm,Solna,1,False,400,Nackademin AB,2020,MYH 2020/5311
"Kultur, media och design",Grafisk Formgivare/Tekniker,Värmland,Sunne,1,False,410,Sunne kommun/Broby Grafiska,2020,MYH 2020/4755
"Kultur, media och design",IP grafisk produktion och form,Västra Götaland,Göteborg,1,False,400,"Göteborgs Stad, Yrgo",2020,MYH 2020/5493
"Kultur, media och design",Kvalificerad Filmarbetare / Film Professional,Skåne,Malmö,1,False,400,Skurups Folkhögskoleförening,2020,MYH 2020/4985
"Kultur, media och design",Kyrkomusiker 100%,Västernorrland,Örnsköldsvik,1,False,500,Föreningen Mellansels folkhögskola,2020,MYH 2020/5070
"Kultur, media och design",Kyrkomusiker 50%,Västernorrland,Örnsköldsvik,1,False,500,Föreningen Mellansels folkhögskola,2020,MYH 2020/5072
"Kultur, media och design",Leveldesigner,Stockholm,Stockholm,1,False,550,TGA Utbildning AB,2020,MYH 2020/4930
"Kultur, media och design",Livesändningsspecialist,Stockholm,Botkyrka,1,False,300,"Botkyrka kommun, Xenter Botkyrka",2020,MYH 2020/4996
"Kultur, media och design",Manusförfattare,Västra Götaland,Göteborg,1,False,400,"Göteborgs Stad, Yrgo",2020,MYH 2020/5491
"Kultur, media och design",Musikmakarna - Songwriters Academy of Sweden,Västernorrland,Örnsköldsvik,1,False,400,Föreningen Mellansels folkhögskola,2020,MYH 2020/5887
"Kultur, media och design","PlaygroundSquad, Upplevelse- och Speldesign",Dalarna,Falun,1,False,450,Tension Education AB,2020,MYH 2020/4830
"Kultur, media och design","PlaygroundSquad, Upplevelse- och Spelgrafik",Dalarna,Falun,1,False,450,Tension Education AB,2020,MYH 2020/4831
"Kultur, media och design",Producent film och TV-drama,Västra Götaland,Göteborg,1,False,400,"Göteborgs Stad, Yrgo",2020,MYH 2020/5368
"Kultur, media och design",Projektledare inom möbel- och inredningsbranschen,Västra Götaland,Tibro,1,False,400,Tibro Hantverksakademi,2020,MYH 2020/4786
"Kultur, media och design",Spelgrafiker,Stockholm,Stockholm,1,False,550,TGA Utbildning AB,2020,MYH 2020/4931
"Kultur, media och design",VFX-artist,Stockholm,Botkyrka,1,False,500,"Botkyrka kommun, Xenter Botkyrka",2020,MYH 2020/4999
"Lantbruk, djurvård, trädgård, skog och fiske",Agrotekniker,Västra Götaland,Skara,1,False,400,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",2020,MYH 2020/5446
"Lantbruk, djurvård, trädgård, skog och fiske",Akvaponiingenjör,Stockholm,Norrtälje,1,False,400,Väddö folkhögskola,2020,MYH 2020/5009
"Lantbruk, djurvård, trädgård, skog och fiske",Arborist,Skåne,Staffanstorp,1,False,400,Hvilan Utbildning AB,2020,MYH 2020/4912
"Lantbruk, djurvård, trädgård, skog och fiske",Beridarutbildning,Skåne,Lund,1,False,600,Flyinge AB,2020,MYH 2020/5186
"Lantbruk, djurvård, trädgård, skog och fiske",Driftledare Lantbruk,Östergötland,Linköping,1,False,200,Östergötlands läns landsting  - Vreta utbildingscentrum,2020,MYH 2020/5474
"Lantbruk, djurvård, trädgård, skog och fiske",Hovslagare,Västra Götaland,Skara,1,False,600,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",2020,MYH 2020/5289
"Lantbruk, djurvård, trädgård, skog och fiske",Hovslagarutbildning,Skåne,Eslöv,1,False,600,Flyinge AB,2020,MYH 2020/4782
"Lantbruk, djurvård, trädgård, skog och fiske",Klövvårdare,Västra Götaland,Skara,1,False,200,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",2020,MYH 2020/5260
"Lantbruk, djurvård, trädgård, skog och fiske",Kvalificerad Djurvårdare - nivå 2,Västra Götaland,Skara,1,False,300,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",2020,MYH 2020/5328
"Lantbruk, djurvård, trädgård, skog och fiske",Kvalificerad tilläggsutbildning för yrkesverksam hovslagare,Skåne,Lund,1,False,200,Flyinge AB,2020,MYH 2020/4781
"Lantbruk, djurvård, trädgård, skog och fiske",Kvalificerad tilläggsutbildning för yrkesverksam hovslagare,Västra Götaland,Skara,1,False,200,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",2020,MYH 2020/5282
"Lantbruk, djurvård, trädgård, skog och fiske",Kvalificerad trädgårdsmästare – hållbar utemiljöförvaltning,Skåne,Båstad,1,False,300,Båstad kommun Akademi Båstad,2020,MYH 2020/5668
"Lantbruk, djurvård, trädgård, skog och fiske",Praktisk skogs- och naturvårdare,Skåne,Staffanstorp,1,False,400,Hvilan Utbildning AB,2020,MYH 2020/4914
"Lantbruk, djurvård, trädgård, skog och fiske",Ridlärare,Östergötland,Linköping,1,False,400,Östergötlands läns landsting  - Vreta utbildingscentrum,2020,MYH 2020/4375
"Lantbruk, djurvård, trädgård, skog och fiske",Skogsbrukstekniker,Jämtland,Krokom,1,False,300,Dille Gård AB,2020,MYH 2020/5303
"Lantbruk, djurvård, trädgård, skog och fiske",Skogsplanerare,Östergötland,Linköping,1,False,200,Östergötlands läns landsting  - Vreta utbildingscentrum,2020,MYH 2020/5478
"Lantbruk, djurvård, trädgård, skog och fiske",Trädgårdsmästare - skötsel och underhåll av utemiljö,Stockholm,Nynäshamn,1,False,400,Campus Nynäshamn,2020,MYH 2020/5421
"Lantbruk, djurvård, trädgård, skog och fiske",Verksamhetsledare inom hästrelaterade näringar,Västra Götaland,Skara,1,False,200,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",2020,MYH 2020/5394
Pedagogik och undervisning,Lärarassistent med specialisering inom integration,Norrbotten,Piteå,1,False,300,Lernia Utbildning AB,2020,MYH 2020/5104
Pedagogik och undervisning,Lärarassistent med specialisering inom integration,Skåne,Malmö,1,False,300,Lernia Utbildning AB,2020,MYH 2020/5101
Pedagogik och undervisning,Lärarassistent med specialisering inom integration  ,Stockholm,Stockholm,1,False,300,Lernia Utbildning AB,2020,MYH 2020/5106
Pedagogik och undervisning,Specialistbarnskötare,Södermanland,Nyköping,1,False,200,Campus Nyköping,2020,MYH 2020/4465
Pedagogik och undervisning,Specialistbarnskötare språkutveckling,Västra Götaland,Göteborg,1,False,200,"Göteborgs Stad, Yrgo",2020,MYH 2020/5683
Pedagogik och undervisning,Specialistutbildad barnskötare med inriktning språkutveckling,Skåne,Malmö,1,False,200,Malmö stad Yrkeshögskolan Malmö,2020,MYH 2020/5275
Pedagogik och undervisning,Trafiklärare,Jönköping,Jönköping,1,False,300,Jönköpings kommun,2020,MYH 2020/4965
Pedagogik och undervisning,Trafiklärare,Stockholm,Botkyrka,1,False,300,"Botkyrka kommun, Xenter Botkyrka",2020,MYH 2020/4997
Pedagogik och undervisning,Trafiklärare ,Flera kommuner,Flera kommuner,2,True,300,YrkesAkademin YH AB,2020,MYH 2020/3660
Pedagogik och undervisning,Trafiklärare ,Östergötland,Norrköping,1,False,300,YrkesAkademin YH AB,2020,MYH 2020/3659
Pedagogik och undervisning,Trafiklärarutbildning,Halland,Kungsbacka,1,False,300,Utbildarna i Helsingborg AB,2020,MYH 2020/4879
Samhällsbyggnad och byggteknik,"3D-artist – arkitektur, inredningar och produkter",Jönköping,Eksjö,1,False,400,Tekniska Högskolan i Jönköping AB,2020,MYH 2020/5479
Samhällsbyggnad och byggteknik,Abonnentingenjör,Flera kommuner,Flera kommuner,2,True,410,Stiftelsen Yrkeshögskolan Sverige,2020,MYH 2020/5332
Samhällsbyggnad och byggteknik,Anläggningsingenjör - Infrastruktur,Skåne,Malmö,1,False,400,Hermods AB Malmö,2020,MYH 2020/3788
Samhällsbyggnad och byggteknik,Anläggningsingenjör - Infrastruktur,Örebro,Örebro,1,False,400,Hermods AB Örebro,2020,MYH 2020/4002
Samhällsbyggnad och byggteknik,Anläggningsingenjör järnväg,Örebro,Örebro,1,False,400,Plushögskolan AB - Teknikhögskolan,2020,MYH 2020/5559
Samhällsbyggnad och byggteknik,Automationsingenjör,Stockholm,Stockholm,1,False,410,Stiftelsen Stockholms Tekniska Institut,2020,MYH 2020/5415
Samhällsbyggnad och byggteknik,BIM-samordnare,Västerbotten,Skellefteå,1,False,400,YrkesAkademin YH AB,2020,MYH 2020/3664
Samhällsbyggnad och byggteknik,Bygg- och anläggningsingenjör produktion,Västra Götaland,Göteborg,1,False,415,"Göteborgs Stad, Yrgo",2020,MYH 2020/5535
Samhällsbyggnad och byggteknik,Byggledare - bygg och anläggning,Östergötland,Norrköping,1,False,410,Östsvenska Yrkeshögskolan AB,2020,MYH 2020/5004
Samhällsbyggnad och byggteknik,Bygglovhandläggare,Västra Götaland,Partille,1,False,200,"Partille kommun, Vuxenutbildning",2020,MYH 2020/4841
Samhällsbyggnad och byggteknik,Bygglovshandläggare,Flera kommuner,Flera kommuner,3,True,400,YrkesAkademin YH AB,2020,MYH 2020/5310
Samhällsbyggnad och byggteknik,Bygglovshandläggare/Byggnadsinspektör,Stockholm,Värmdö,1,False,300,"Värmdö kommun, Komvux Värmdö",2020,MYH 2020/5455
Samhällsbyggnad och byggteknik,Byggnadsingenjör - Produktion,Västerbotten,Umeå,1,False,400,Hermods AB Umeå,2020,MYH 2020/3719
Samhällsbyggnad och byggteknik,Byggnadsingenjör - produktionledning,Skåne,Hässleholm,1,False,400,"Hässleholms kommun, Yrkeshögskolan Syd",2020,MYH 2020/5026
Samhällsbyggnad och byggteknik,Byggnadsingenjör - ROT,Stockholm,Solna,1,False,420,Hermods AB Stockholm,2020,MYH 2020/4707
Samhällsbyggnad och byggteknik,Byggnadsingenjör ROT,Stockholm,Solna,1,False,400,Nackademin AB,2020,MYH 2020/5241
Samhällsbyggnad och byggteknik,Byggnadsvård - Interiör och Hantverk,Västernorrland,Kramfors,1,False,400,"Kramfors kommun, Yrkeshögskolan Höga kusten",2020,MYH 2020/5374
Samhällsbyggnad och byggteknik,"Byggproduktionsledare - Renovering, Ombyggnad, Tillbyggnad",Skåne,Malmö,1,False,440,KYH AB Malmö,2020,MYH 2020/4602
Samhällsbyggnad och byggteknik,"Byggproduktionsledare - Renovering, Ombyggnad, Tillbyggnad",Västra Götaland,Göteborg,1,False,440,KYH AB Göteborg,2020,MYH 2020/4562
Samhällsbyggnad och byggteknik,Byggproduktionsledare ROT,Flera kommuner,Flera kommuner,8,True,430,KYH AB,2020,MYH 2020/4442
Samhällsbyggnad och byggteknik,Byggprojektör BIM,Västra Götaland,Göteborg,1,False,400,"Göteborgs Stad, Yrgo",2020,MYH 2020/5392
Samhällsbyggnad och byggteknik,Drift- och fastighetstekniker,Jönköping,Jönköping,1,False,300,Folkuniversitetet - Kursverksamheten vid Stockholms universitet,2020,MYH 2020/5364
Samhällsbyggnad och byggteknik,Drift- och fastighetstekniker,Stockholm,Stockholm,1,False,400,John Ericsson Institutet,2020,MYH 2020/5621
Samhällsbyggnad och byggteknik,Drifttekniker,Västra Götaland,Göteborg,1,False,400,JENSEN Education School AB,2020,MYH 2020/5736
Samhällsbyggnad och byggteknik,Energi- och fastighetstekniker,Värmland,Karlstad,1,False,400,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,2020,MYH 2020/5500
Samhällsbyggnad och byggteknik,Energispecialist hållbara byggnader,Flera kommuner,Flera kommuner,2,True,400,KYH AB,2020,MYH 2020/4686
Samhällsbyggnad och byggteknik,Energitekniker - Byggnader,Värmland,Arvika,1,False,420,Arvika Kommun,2020,MYH 2020/5496
Samhällsbyggnad och byggteknik,Entreprenadingenjör,Stockholm,Stockholm,1,False,430,KYH AB Stockholm,2020,MYH 2020/4575
Samhällsbyggnad och byggteknik,Fastighetsförvaltare,Jönköping,Jönköping,1,False,500,Folkuniversitetet - Kursverksamheten vid Stockholms universitet,2020,MYH 2020/5366
Samhällsbyggnad och byggteknik,Fastighetsförvaltare,Skåne,Malmö,1,False,500,Newton Kompetensutveckling AB,2020,MYH 2020/5123
Samhällsbyggnad och byggteknik,Fastighetsförvaltare ,Stockholm,Stockholm,1,False,500,Newton Kompetensutveckling AB,2020,MYH 2020/5064
Samhällsbyggnad och byggteknik,Fastighetsförvaltare ,Västra Götaland,Göteborg,1,False,500,John Ericsson Institutet,2020,MYH 2020/5735
Samhällsbyggnad och byggteknik,Fastighetsingenjör,Jönköping,Värnamo,1,False,400,Tekniska Högskolan i Jönköping AB,2020,MYH 2020/5115
Samhällsbyggnad och byggteknik,Fastighetsingenjör,Västra Götaland,Göteborg,1,False,250,YrkesAkademin YH AB,2020,MYH 2020/3898
Samhällsbyggnad och byggteknik,Fastighetsingenjör - tekniska system och drift,Skåne,Malmö,1,False,415,KYH AB Malmö,2020,MYH 2020/4582
